id,animals,climateactions,consequences,setting,type
id_1501921001466171395_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501921270895632387_2022-03-10,Pets,Politics,Floods,Agricultural,Event invitations
id_1501924404883693569_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501928707451142149_2022-03-10,Pets,Politics,Floods,No setting,Meme
id_1501936241645785089_2022-03-10,Pets,Politics,Floods,No setting,Event invitations
id_1501938536211103750_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501939825196224524_2022-03-10,Polar Bears,No,Floods,No setting,Event invitations
id_1501939896268701698_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501941851477012486_2022-03-10,No,No,Floods,No setting,Event invitations
id_1501945087986569227_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501947214641262593_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501955820199858187_2022-03-10,Pets,No,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1501965902304235527_2022-03-10,Pets,No,Floods,No setting,Other type
id_1501971471115362304_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501972096297099266_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501975389501067266_2022-03-10,No,Politics,No,No setting,Event invitations
id_1501976192639029248_2022-03-10,No,No,Floods,No setting,Event invitations
id_1501981987342483465_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501983154059415553_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501986082212089865_2022-03-10,No,No,No,No setting,Event invitations
id_1501987180855496706_2022-03-10,No,No,Floods,No setting,Event invitations
id_1501987854414594048_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1501990327971811342_2022-03-10,No,Politics,Floods,No setting,Infographic
id_1501990827060613120_2022-03-10,No,No,No,No setting,Infographic
id_1501991025488896001_2022-03-10,No,No,Floods,No setting,Event invitations
id_1501991749371273227_2022-03-10,No,No,Floods,No setting,Event invitations
id_1501993369370693670_2022-03-10,Pets,No,No,No setting,Event invitations
id_1501995910716264459_2022-03-10,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1502002202860269572_2022-03-10,No,No,No,No setting,Event invitations
id_1502005353931755522_2022-03-10,Polar Bears,Politics,Floods,No setting,Event invitations
id_1502006332534272000_2022-03-10,No,No,Floods,No setting,Event invitations
id_1502009405289684999_2022-03-10,No,Politics,No,No setting,Event invitations
id_1502013596917657608_2022-03-10,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1502013689788084232_2022-03-10,Pets,No,Floods,No setting,Event invitations
id_1502023351019081733_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1502028722311893023_2022-03-10,No,No,No,No setting,Event invitations
id_1502041186957152256_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1502042322732675073_2022-03-10,Pets,No,Floods,No setting,Infographic
id_1502044628215742467_2022-03-10,Pets,No,No,No setting,Event invitations
id_1502044962673893386_2022-03-10,No,No,Floods,No setting,Event invitations
id_1502045585951510531_2022-03-10,No,Politics,No,No setting,Event invitations
id_1502049242742992905_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1502049244441628682_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1502051629335564290_2022-03-10,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1502054091056463879_2022-03-10,Pets,Politics,Floods,No setting,Event invitations
id_1502054252465819654_2022-03-10,No,Politics,Floods,No setting,Event invitations
id_1502069972742377475_2022-03-10,No,No,No,No setting,Event invitations
id_1502071314370203654_2022-03-10,Pets,No,Floods,No setting,Event invitations
id_1502098314652958724_2022-03-11,Pets,Politics,Floods,No setting,Event invitations
id_1502113749607407616_2022-03-11,Pets,No,No,No setting,Event invitations
id_1502115129311186948_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502126303650193410_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502133569463799809_2022-03-11,No,No,No,No setting,Event invitations
id_1502134411797667840_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502136581599105027_2022-03-11,No,No,No,No setting,Event invitations
id_1502137989798895619_2022-03-11,No,Politics,Floods,No setting,Infographic
id_1502150976643362818_2022-03-11,Pets,Politics,Floods,No setting,Event invitations
id_1502151349156270081_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502158154033156099_2022-03-11,Pets,Politics,Floods,No setting,Event invitations
id_1502158548741943297_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502190231767764992_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502194191618613252_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502205098734153729_2022-03-11,No,No,Floods,No setting,Event invitations
id_1502211645510234115_2022-03-11,No,Politics,Floods,No setting,Infographic
id_1502220553448738819_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502231030744428550_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502243507918065666_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502251931590602757_2022-03-11,No,Politics,No,No setting,Event invitations
id_1502253230859988997_2022-03-11,Pets,Politics,Floods,No setting,Event invitations
id_1502254119603605505_2022-03-11,No,No,Floods,No setting,Infographic
id_1502255931677151232_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502266420373164037_2022-03-11,No,Politics,No,No setting,Event invitations
id_1502269943055794185_2022-03-11,No,No,Floods,No setting,Event invitations
id_1502272464688144384_2022-03-11,Pets,No,No,No setting,Other type
id_1502274930842427396_2022-03-11,Polar Bears,Politics,Floods,No setting,Event invitations
id_1502277175910748169_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502277918772568069_2022-03-11,Pets,No,Floods,No setting,Event invitations
id_1502279598398136321_2022-03-11,No,No,No,No setting,Event invitations
id_1502283719981289477_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502286641133723653_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502293005105246211_2022-03-11,Pets,Politics,No,No setting,Event invitations
id_1502294167858610182_2022-03-11,No,No,Floods,No setting,Screenshot
id_1502295725643816964_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502297829020254219_2022-03-11,Polar Bears,Politics,Floods,No setting,Infographic
id_1502301908580679682_2022-03-11,Pets,No,Floods,No setting,Event invitations
id_1502303288116473857_2022-03-11,No,No,No,No setting,Event invitations
id_1502303327731601408_2022-03-11,Pets,No,Floods,No setting,Event invitations
id_1502310250682236931_2022-03-11,No,No,No,No setting,Meme
id_1502311547657457664_2022-03-11,No,No,Floods,No setting,Event invitations
id_1502314092429725699_2022-03-11,Pets,No,Floods,No setting,Event invitations
id_1502315289412874241_2022-03-11,Pets,No,No,No setting,Event invitations
id_1502315493650223108_2022-03-11,Polar Bears,Politics,Floods,No setting,Event invitations
id_1502319245970968576_2022-03-11,No,No,Floods,No setting,Event invitations
id_1502319336819597315_2022-03-11,No,Politics,No,No setting,Event invitations
id_1502328549012918281_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502335324420292608_2022-03-11,Pets,No,Floods,No setting,Event invitations
id_1502335920191811584_2022-03-11,Pets,Politics,Floods,No setting,Event invitations
id_1502343710314569732_2022-03-11,Pets,Politics,Floods,No setting,Event invitations
id_1502344262926712836_2022-03-11,Pets,No,Floods,No setting,Event invitations
id_1502358743211671553_2022-03-11,No,Politics,No,No setting,Infographic
id_1502363769351315458_2022-03-11,No,No,No,No setting,Event invitations
id_1502364986311647234_2022-03-11,No,No,Floods,No setting,Data visualization
id_1502366391927771142_2022-03-11,Pets,No,No,No setting,Event invitations
id_1502368516422443016_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502376053519654916_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502382253728583688_2022-03-11,No,No,Floods,No setting,Event invitations
id_1502382951920635905_2022-03-11,Pets,No,No,No setting,Event invitations
id_1502384561392689159_2022-03-11,Pets,Politics,Floods,No setting,Event invitations
id_1502386469498982410_2022-03-11,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1502391015679741952_2022-03-11,No,No,Floods,No setting,Event invitations
id_1502394486646886407_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502396270010408963_2022-03-11,No,Politics,Floods,No setting,Event invitations
id_1502401155065810946_2022-03-11,No,No,Floods,No setting,Meme
id_1502406892664074241_2022-03-11,No,Politics,No,No setting,Event invitations
id_1502411494285316101_2022-03-11,Pets,No,No,No setting,Event invitations
id_1502411584978792448_2022-03-11,Pets,No,Floods,No setting,Infographic
id_1502417639670378496_2022-03-11,No,Politics,No,No setting,Event invitations
id_1502425057481666564_2022-03-11,Pets,Politics,Floods,No setting,Event invitations
id_1502433355589365762_2022-03-11,Pets,Politics,Floods,No setting,Event invitations
id_1502401049457573901_2022-03-12,No,Politics,Floods,No setting,Infographic
id_1502435154194747394_2022-03-12,No,Politics,No,No setting,Event invitations
id_1502435719075274759_2022-03-12,Pets,No,Floods,No setting,Event invitations
id_1502439524835635200_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502439903548043264_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502440789191897091_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502442822883897346_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502451095641202690_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502451147075858433_2022-03-12,No,No,No,No setting,Event invitations
id_1502454927708278785_2022-03-12,Pets,Politics,Floods,No setting,Event invitations
id_1502468351070720000_2022-03-12,Pets,Politics,Floods,No setting,Infographic
id_1502470627587887105_2022-03-12,Polar Bears,Politics,Floods,No setting,Infographic
id_1502473082031964160_2022-03-12,Pets,No,Floods,No setting,Infographic
id_1502473585965015041_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502478381744545793_2022-03-12,Pets,Politics,No,No setting,Event invitations
id_1502480727732285441_2022-03-12,No,No,No,No setting,Illustration
id_1502486033849798656_2022-03-12,Polar Bears,Politics,Floods,No setting,Event invitations
id_1502490097211658240_2022-03-12,Pets,No,Floods,No setting,Event invitations
id_1502495979320197121_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502499515408031748_2022-03-12,No,Politics,No,No setting,Infographic
id_1502512852028248065_2022-03-12,Pets,No,No,No setting,Event invitations
id_1502513801371041794_2022-03-12,Pets,Politics,Floods,No setting,Event invitations
id_1502515481105817604_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502537525289951237_2022-03-12,Pets,No,No,No setting,Event invitations
id_1502561609419481092_2022-03-12,No,Politics,Floods,No setting,Other type
id_1502568316216688640_2022-03-12,Pets,No,No,No setting,Event invitations
id_1502594617522356228_2022-03-12,Pets,No,No,No setting,Event invitations
id_1502610923953045508_2022-03-12,Pets,Politics,Floods,No setting,Event invitations
id_1502615424080486402_2022-03-12,No,Politics,Floods,No setting,Photo collage
id_1502621844708466691_2022-03-12,No,No,Floods,No setting|Agricultural|Other setting,Event invitations
id_1502622057854652421_2022-03-12,Pets,Politics,Floods,No setting,Event invitations
id_1502631136878645259_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502634178898239489_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502634207138525186_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502637589332992000_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502638783312764934_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502638826153558016_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502643481713385474_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502653064884494338_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502655524772347904_2022-03-12,Pets,Politics,Floods,No setting,Event invitations
id_1502656664876589058_2022-03-12,Pets,No,Floods,No setting,Event invitations
id_1502656854048055300_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502658204475482121_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502658855947407361_2022-03-12,No,No,No,No setting,Event invitations
id_1502659947409993730_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502666145568075784_2022-03-12,Pets,Politics,Floods,No setting,Event invitations
id_1502666985326493704_2022-03-12,No,No,No,No setting,Event invitations
id_1502667670008872970_2022-03-12,No,No,No,No setting,Event invitations
id_1502668507263156235_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502674636160614404_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502676025880293380_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502678635198783490_2022-03-12,No,No,No,No setting,Event invitations
id_1502683958991011841_2022-03-12,No,No,No,No setting,Event invitations
id_1502687844489379844_2022-03-12,No,No,No,No setting,Event invitations
id_1502687968439549959_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502690091298222080_2022-03-12,No,Politics,No,No setting,Event invitations
id_1502704575844794370_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502705670893850630_2022-03-12,No,No,No,No setting,Event invitations
id_1502707368316092426_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502715564942319626_2022-03-12,No,No,No,No setting,Single photo
id_1502717824556490763_2022-03-12,No,No,No,No setting,Event invitations
id_1502722458872426499_2022-03-12,No,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1502729998653964288_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502739120678137856_2022-03-12,No,No,Floods,No setting,Single photo
id_1502739731523817476_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502741914147295239_2022-03-12,Pets,Politics,No,No setting,Infographic
id_1502742480361385984_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502744102768574467_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502757196253343748_2022-03-12,No,Politics,Floods,No setting,Event invitations
id_1502760421618499595_2022-03-12,No,No,No,No setting|Agricultural|Other setting,Event invitations
id_1502765170761764864_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502775712922714116_2022-03-12,No,No,No,No setting,Event invitations
id_1502776819879190528_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502776834047553546_2022-03-12,Pets,Politics,Floods,No setting,Event invitations
id_1502779010090401792_2022-03-12,No,No,No,No setting,Event invitations
id_1502779479177011203_2022-03-12,Pets,Politics,Floods,No setting,Event invitations
id_1502785822688305160_2022-03-12,No,No,No,No setting,Event invitations
id_1502788375404683268_2022-03-12,No,No,No,No setting,Event invitations
id_1502790301689122825_2022-03-12,Pets,Politics,Floods,No setting,Event invitations
id_1502790882608615425_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502794117700456452_2022-03-12,No,Politics,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1502795644192264194_2022-03-12,No,No,Floods,No setting,Event invitations
id_1502810150255554562_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1502816050307645442_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1502826470242091009_2022-03-13,No,No,No,No setting,Event invitations
id_1502828804661673986_2022-03-13,Pets,No,Floods,No setting,Event invitations
id_1502839522182139906_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1502839900152168448_2022-03-13,No,No,No,No setting,Event invitations
id_1502860072132653059_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1502863143952953344_2022-03-13,No,No,Floods,No setting,Event invitations
id_1502865920351510528_2022-03-13,Pets,No,No,No setting,Event invitations
id_1502875644660977673_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1502892981090541571_2022-03-13,No,No,Floods,No setting,Event invitations
id_1502911150152847360_2022-03-13,No,No,Floods|Wildfires|Other consequence,No setting|Agricultural|Other setting,Event invitations
id_1502916054942593024_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1502927088759754752_2022-03-13,No,No,No,No setting,Event invitations
id_1502951075930083328_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1502962413129199618_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1502972161639780352_2022-03-13,No,No,Floods,No setting,Event invitations
id_1502974686212378627_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1502975774843936768_2022-03-13,Pets,No,No,No setting,Event invitations
id_1502982267723030532_2022-03-13,No,Politics,Floods,No setting,Illustration
id_1502982756346830851_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1502984556911243264_2022-03-13,Pets,No,Floods,No setting,Event invitations
id_1502999925994389505_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503000968409010177_2022-03-13,No,No,Floods,No setting,Event invitations
id_1503001974673113093_2022-03-13,No,No,No,No setting,Event invitations
id_1503005893990006791_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1503008419992817664_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503009752217001984_2022-03-13,No,Politics,Floods,No setting,Infographic
id_1503011560058503173_2022-03-13,No,No,No,No setting,Event invitations
id_1503018200841261057_2022-03-13,Pets,No,No,No setting,Event invitations
id_1503019417940156416_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503020066354380804_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503026086917066754_2022-03-13,No,Politics,No,No setting,Event invitations
id_1503030267426086924_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503038749168578565_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1503041469099266048_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503051889352450055_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503061537631711237_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503061634121617410_2022-03-13,Pets,No,Floods,No setting,Event invitations
id_1503064661289144322_2022-03-13,No,Politics,No,No setting,Event invitations
id_1503066061691834370_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1503070098424279048_2022-03-13,No,No,Floods,No setting,Event invitations
id_1503078575846526980_2022-03-13,Pets,No,Floods,No setting,Event invitations
id_1503084065456631817_2022-03-13,No,No,No,No setting,Event invitations
id_1503085873214021635_2022-03-13,Polar Bears,No,Floods,No setting,Event invitations
id_1503086299963666441_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503087080460767237_2022-03-13,No,No,No,No setting,Event invitations
id_1503090439951421446_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1503090679630630913_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503091042786201600_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1503091069680033802_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1503095683657650196_2022-03-13,Pets,No,No,No setting,Event invitations
id_1503097852846825476_2022-03-13,No,No,Floods,No setting,Event invitations
id_1503102159642054656_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1503107576229203968_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503110593993068544_2022-03-13,Pets,Politics,Floods,No setting,Event invitations
id_1503110694517895169_2022-03-13,No,No,Floods,No setting,Event invitations
id_1503127434396246018_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503134936122986497_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503151002035187714_2022-03-13,No,No,No,No setting,Event invitations
id_1503151990884421632_2022-03-13,No,Politics,Floods,No setting,Event invitations
id_1503152589281574915_2022-03-13,Pets,Protests,Floods,No setting,Meme
id_1503157147252948995_2022-03-13,Pets,No,No,No setting,Event invitations
id_1503163239810490371_2022-03-14,No,No,Floods,No setting,Event invitations
id_1503167662444085253_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503173325786595332_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503184116824608771_2022-03-14,No,No,No,Agricultural,Event invitations
id_1503186770711748609_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503189730166394886_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503201795119759365_2022-03-14,No,No,Floods,No setting|Agricultural|Other setting,Illustration
id_1503209384448565248_2022-03-14,Pets,No,No,No setting,Event invitations
id_1503213355657539584_2022-03-14,No,Politics,No,No setting,Event invitations
id_1503216243356098560_2022-03-14,No,No,Floods,No setting,Event invitations
id_1503218762090176515_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503225421906722818_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503226826046464000_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503229031604318210_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503230523929473027_2022-03-14,No,Politics,Floods,No setting,Infographic
id_1503234811271524357_2022-03-14,Pets,No,Floods,No setting,Event invitations
id_1503250072179716102_2022-03-14,Pets,No,No,No setting,Other type
id_1503250819474370563_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503252662816411652_2022-03-14,Pets,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1503260631377616896_2022-03-14,Pets,No,No,No setting,Event invitations
id_1503282050824118274_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503282512679911428_2022-03-14,No,No,No,Agricultural,Illustration
id_1503287409345236992_2022-03-14,No,No,Floods,No setting,Infographic
id_1503301241819987969_2022-03-14,No,Politics,No,No setting,Event invitations
id_1503301299542052866_2022-03-14,Pets,No,No,No setting,Event invitations
id_1503304907696185347_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503311489326895104_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503317287599845377_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503325610126594056_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503330511476989955_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503338559603974145_2022-03-14,No,No,No,No setting,Event invitations
id_1503342455952973836_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503342888805150721_2022-03-14,No,No,No,No setting,Event invitations
id_1503345120808251396_2022-03-14,Pets,No,No,No setting,Single photo
id_1503349802670641157_2022-03-14,No,No,Floods,No setting,Event invitations
id_1503356058777042956_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503356519219351557_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503356747813199873_2022-03-14,Pets,No,No,No setting,Event invitations
id_1503361328479625220_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503364482176802817_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503366462492262402_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503368679223967749_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503368844282597377_2022-03-14,No,Politics,Floods|Wildfires|Other consequence,No setting,Event invitations
id_1503369860415328259_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503382562391089158_2022-03-14,Pets,No,Floods,No setting,Event invitations
id_1503386079835086853_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503395256334753795_2022-03-14,No,Politics,Floods,No setting|Agricultural|Other setting,Event invitations
id_1503399290823139330_2022-03-14,No,No,Floods,No setting,Event invitations
id_1503405466759704584_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503405668585259009_2022-03-14,Polar Bears,Politics,Floods,No setting,Meme
id_1503413196174024710_2022-03-14,Pets,No,No,No setting,Event invitations
id_1503415969796042759_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503420152213172227_2022-03-14,Pets,No,Floods,No setting,Event invitations
id_1503422540437495814_2022-03-14,No,No,Floods,No setting,Event invitations
id_1503426825208451078_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503428324311412742_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503431696997253122_2022-03-14,No,No,Floods,No setting,Event invitations
id_1503431804191223812_2022-03-14,No,No,Floods,No setting,Event invitations
id_1503432796278296577_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503437421417017351_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503438497386049548_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503439487648636935_2022-03-14,No,Protests,Floods,No setting,Event invitations
id_1503441860932644870_2022-03-14,No,No,No,No setting,Event invitations
id_1503446111440326663_2022-03-14,No,No,Floods,No setting,Event invitations
id_1503451416345649153_2022-03-14,No,Politics,No,No setting,Event invitations
id_1503454914063867907_2022-03-14,No,No,No,No setting,Event invitations
id_1503456091488718848_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503457540319092736_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503459821659504641_2022-03-14,No,Politics,No,No setting,Event invitations
id_1503460472846118912_2022-03-14,Pets,Politics,Floods,No setting,Event invitations
id_1503463597372067841_2022-03-14,No,No,No,No setting,Event invitations
id_1503465107808002049_2022-03-14,No,No,No,No setting,Meme
id_1503470636328357892_2022-03-14,No,Politics,Floods,No setting,Event invitations
id_1503486385797296129_2022-03-14,No,No,No,No setting,Event invitations
id_1503489837286014978_2022-03-14,No,No,No,No setting,Event invitations
id_1503491678040215559_2022-03-14,No,No,No,No setting,Single photo
id_1503510189605011461_2022-03-14,No,Politics,No,No setting,Event invitations
id_1503510225038553092_2022-03-14,Pets,Politics,No,No setting,Event invitations
id_1503520417436348419_2022-03-14,No,No,No,No setting,Data visualization
id_1501191707857195012_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503522718951837696_2022-03-15,No,Protests,Floods,No setting,Infographic
id_1503530082492727306_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503541696675557376_2022-03-15,Polar Bears,Politics,Floods,No setting,Infographic
id_1503566064109514758_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503582396989714435_2022-03-15,Pets,No,No,No setting,Event invitations
id_1503585752961232903_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503589152608387080_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503600495901827075_2022-03-15,Pets,No,No,No setting,Event invitations
id_1503619369833689091_2022-03-15,No,Politics,No,No setting,Event invitations
id_1503626653083312131_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503629023833960450_2022-03-15,No,Wind energy,Floods|Wildfires|Other consequence,No setting,Illustration
id_1503636362641252352_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503638266574258176_2022-03-15,No,No,No,No setting,Event invitations
id_1503640257086038016_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503646323043569664_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503654936881635329_2022-03-15,No,Politics,No,No setting,Event invitations
id_1503655475946139648_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503666681142558722_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503674525594132484_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503677044416303107_2022-03-15,Polar Bears,Politics,Floods,No setting,Event invitations
id_1503678859287445508_2022-03-15,No,No,No,No setting,Event invitations
id_1503684559363354625_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503684979900960772_2022-03-15,No,Politics,No,No setting,Event invitations
id_1503687812289376258_2022-03-15,No,No,Floods,No setting,Event invitations
id_1503694856937426954_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503699561025581059_2022-03-15,No,Politics,No,No setting,Event invitations
id_1503702627300909060_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503702765259870208_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503705069929308168_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503705895968063488_2022-03-15,No,No,No,No setting,Event invitations
id_1503715678611652608_2022-03-15,Pets,No,Floods,No setting,Illustration
id_1503717211596230657_2022-03-15,Pets,No,Floods,No setting,Event invitations
id_1503722431915204614_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503723823102840834_2022-03-15,Pets,Politics,Floods,No setting,Event invitations
id_1503724930600521736_2022-03-15,No,No,No,No setting,Event invitations
id_1503726772759764993_2022-03-15,No,Politics,Floods,No setting,Event invitations
id_1503727896380252163_2022-03-15,No,Politics,Floods,No setting,Event invitations
