id,animals,climateactions,consequences,setting,type
id_1420338430345715712_2021-07-28,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1440387788407402499_2021-09-21,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Forest, Jungle|Outer Space",Meme
id_1380425211732967425_2021-04-09,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1370126892448296960_2021-03-11,ALL,no class found,ALL,"No Setting|Forest, Jungle",Meme
id_1441879142039887877_2021-09-25,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Forest, Jungle|Outer Space",Meme
id_1466036641286533126_2021-12-01,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1412203247335575552_2021-07-07,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1372960466058817537_2021-03-19,ALL,Natural Gas,no class found,ALL,Meme
id_1400528684868583432_2021-06-03,Amphibians,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Residential Area,Meme
id_1397379489655570432_2021-05-26,ALL,Coal|Wind Energy|Solar Energy|Politics|Other Climate Action|Natural Gas,no class found,no class found,Meme
id_1418572393866571783_2021-07-23,ALL,Other Climate Action,Other Consequence|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1476302383122636811_2021-12-29,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1455959364905279490_2021-11-03,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Other,Meme
id_1433202177422630913_2021-09-01,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1395901992518696962_2021-05-22,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1383438130640875523_2021-04-17,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1402948979554492420_2021-06-10,Amphibians,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Residential Area,Meme
id_1416747669695913988_2021-07-18,ALL,Natural Gas,ALL,"No Setting|Forest, Jungle",Meme
id_1458795060502437888_2021-11-11,ALL,Natural Gas,Covid,ALL,Meme
id_1411731115765796870_2021-07-04,ALL,Other Climate Action,Drought|Covid,no class found,Meme
id_1375887920809324550_2021-03-27,ALL,no class found,Melting Ice|Other Extreme Weather Events|Covid,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Illustration
id_1373570123148095496_2021-03-21,Amphibians,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1403058505184018440_2021-06-10,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1405972384650338306_2021-06-18,ALL,Protests|Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1406222216728137734_2021-06-19,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1414616166413258757_2021-07-12,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1386079849111040003_2021-04-24,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1417666503810289664_2021-07-21,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1394075850249805824_2021-05-16,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,no class found,"No Setting|Forest, Jungle",Meme
id_1403282157368315904_2021-06-11,ALL,Protests|Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1442111970300268548_2021-09-26,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1407376335895400456_2021-06-22,ALL,Coal|Wind Energy|Solar Energy|Politics|Other Climate Action|Natural Gas,Economic Consequences|Covid|Floods,ALL,Meme
id_1418128376330539009_2021-07-22,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1433506992430198787_2021-09-02,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,no class found,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1411470118060765185_2021-07-03,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1436386809274159106_2021-09-10,Invertebrates|Birds|Fish|Amphibians|Reptiles,no class found,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1384236062399029248_2021-04-19,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Forest, Jungle|Outer Space",Meme
id_1433729975912259587_2021-09-03,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1381355101135073281_2021-04-11,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1397938163528736771_2021-05-27,ALL,Coal|Wind Energy|Solar Energy|Politics|Other Climate Action|Natural Gas,no class found,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1420841096532295682_2021-07-29,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1368933020825055234_2021-03-08,ALL,Other Climate Action,Melting Ice|Human Rights|Rising Temperature|Economic Consequences|Other Consequence|Wildfires|Biodiversity Loss|Other Extreme Weather Events|Drought|Sea Level Rise|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1399479491655766020_2021-05-31,Amphibians,Other Climate Action,Economic Consequences|Covid|Floods,Residential Area,Meme
id_1409367177140994051_2021-06-28,ALL,Other Climate Action,Economic Consequences|Covid|Floods,Rural,Meme
id_1410233409503367184_2021-06-30,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1409979383956316172_2021-06-29,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"Forest, Jungle",Meme
id_1403362557147058180_2021-06-11,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,Residential Area,Meme
id_1468791706527010819_2021-12-09,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,no class found,"Forest, Jungle",Meme
id_1400543945176846340_2021-06-03,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,Residential Area,Meme
id_1462932045575995395_2021-11-22,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1417639307423059968_2021-07-21,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1461590099234275330_2021-11-19,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1419575086231670790_2021-07-26,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,"Other Nature|Forest, Jungle",Meme
id_1459971465302925330_2021-11-14,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Other,"No Setting|Forest, Jungle",Meme
id_1404240612031873025_2021-06-14,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1411196756113698816_2021-07-03,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1401270531077378055_2021-06-05,ALL,Natural Gas,Economic Consequences|Covid|Floods,Other,Meme
id_1390629592357081089_2021-05-07,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1390261563907579908_2021-05-06,ALL,Other Climate Action,ALL,"No Setting|Forest, Jungle",Illustration
id_1459874754920259586_2021-11-14,ALL,no class found,no class found,"Arctic, Antarctica|Forest, Jungle",Meme
id_1372540544224739330_2021-03-18,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1411820176992092162_2021-07-04,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1410703016626253824_2021-07-01,ALL,Other|Other Climate Action|Natural Gas|Wind Energy,no class found,no class found,Meme
id_1380116563668385795_2021-04-08,ALL,Natural Gas,no class found,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1439958476315299844_2021-09-20,Other Animals|Pets|Polar Bears|Invertebrates|Farm Animals|Land Mammals|Insects|Sea Mammals|Fish|Amphibians|Reptiles,Protests|Natural Gas,Melting Ice|Biodiversity Loss|Covid|Other Extreme Weather Events,no class found,Meme
id_1421011752850911237_2021-07-30,Amphibians,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1387582778863149056_2021-04-29,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,Rural,Meme
id_1409908611330064384_2021-06-29,ALL,Other Climate Action,no class found,no class found,Meme
id_1375860260997586945_2021-03-27,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1388138074576543750_2021-04-30,ALL,No,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1388186240831434755_2021-04-30,ALL,Coal|Wind Energy|Solar Energy|Politics|Other Climate Action|Natural Gas,no class found,ALL,Meme
id_1413515904374263812_2021-07-09,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1369745133101604867_2021-03-10,ALL,Natural Gas,ALL,"No Setting|Forest, Jungle",Meme
id_1403281432332623873_2021-06-11,Amphibians,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Rural,Meme
id_1367541189851897857_2021-03-04,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1387713856718389249_2021-04-29,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1475665863067910144_2021-12-28,Invertebrates|Birds|Fish|Amphibians|Reptiles,No,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1377033726425772039_2021-03-30,ALL,Protests|Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1412999689331372035_2021-07-08,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1435580867812941828_2021-09-08,ALL,Other Climate Action,no class found,no class found,Meme
id_1438938060851499016_2021-09-17,Invertebrates|Birds|Fish|Amphibians|Reptiles,Protests|Natural Gas,Economic Consequences|Rising Temperature,no class found,Meme
id_1381877559139393538_2021-04-13,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1378991013486804997_2021-04-05,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1462384735313879042_2021-11-21,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1410568497067872257_2021-07-01,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1376183088930246661_2021-03-28,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Other Type
id_1414918598557003783_2021-07-13,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1367552802566864899_2021-03-04,Other Animals|Pets|Polar Bears|Invertebrates|Farm Animals|Land Mammals|Insects|Sea Mammals|Fish|Amphibians|Reptiles,no class found,Sea Level Rise,Ocean,Meme
id_1463355131387281414_2021-11-24,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1459685733162180616_2021-11-14,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"Other Nature|Forest, Jungle",Meme
id_1383556554847182854_2021-04-17,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1386801303922294785_2021-04-26,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1390772529518817284_2021-05-07,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1458864811349987349_2021-11-11,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1382559436779237376_2021-04-15,ALL,Natural Gas,no class found,no class found,Meme
id_1455593638784757762_2021-11-02,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1414215154783465482_2021-07-11,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1459872448686567424_2021-11-14,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1381746225909616641_2021-04-12,ALL,Coal|Wind Energy|Solar Energy|Politics|Other Climate Action|Natural Gas,no class found,no class found,Meme
id_1457480473676955651_2021-11-07,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1442605561774624771_2021-09-27,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1397684648784711681_2021-05-26,ALL,No,Economic Consequences|Covid|Floods,"Other Setting|Industrial Area|Forest, Jungle",Meme
id_1382109087035445248_2021-04-13,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"Forest, Jungle",Meme
id_1391843522333057030_2021-05-10,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1370416386313498626_2021-03-12,ALL,Natural Gas,ALL,"No Setting|Forest, Jungle",Meme
id_1392251805061378049_2021-05-11,ALL,No,Melting Ice|Other Extreme Weather Events|Covid,"Other Nature|Forest, Jungle",Meme
id_1373800477100507138_2021-03-22,ALL,Protests|Natural Gas,no class found,no class found,Meme
id_1371937915216015371_2021-03-16,ALL,Other Climate Action,no class found,no class found,Meme
id_1415453894956699656_2021-07-14,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1375550550285160452_2021-03-26,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1381170205594939397_2021-04-11,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1400226553494114304_2021-06-02,ALL,Other Climate Action,no class found,no class found,Meme
id_1382127177286578179_2021-04-14,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1441699304847167490_2021-09-25,ALL,No,Economic Consequences|Covid|Floods,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1378394124945088515_2021-04-03,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1409578176192319490_2021-06-28,ALL,Natural Gas,no class found,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1455949939561963524_2021-11-03,ALL,Protests|Natural Gas,Other,no class found,Meme
id_1441593737939873793_2021-09-25,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1434409038242988033_2021-09-05,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1367227326077968386_2021-03-03,ALL,Protests|Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1457737414043217929_2021-11-08,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1417464854491791360_2021-07-20,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1375897188262285312_2021-03-27,ALL,Other Climate Action,Other Consequence|Covid,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1386055832681385984_2021-04-24,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Other Nature|Forest, Jungle",Meme
id_1370027487212630020_2021-03-11,ALL,Other Climate Action,Other Consequence|Covid,ALL,Meme
id_1377549625125666817_2021-04-01,ALL,Natural Gas,ALL,"No Setting|Forest, Jungle",Meme
id_1419590040578007042_2021-07-26,ALL,No,Human Rights|Economic Consequences|Wildfires|Other Extreme Weather Events|Health|Sea Level Rise|Covid,"No Setting|Forest, Jungle",Meme
id_1398834936854069248_2021-05-30,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1377679988980391942_2021-04-01,ALL,Protests|Natural Gas,no class found,"No Setting|Forest, Jungle",Meme
id_1377450568709509122_2021-04-01,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1409968832915988481_2021-06-29,ALL,Natural Gas,Economic Consequences|Covid|Floods,ALL,Meme
id_1404135147776139268_2021-06-13,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1416990989370150912_2021-07-19,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Illustration
id_1472933611821101058_2021-12-20,ALL,Natural Gas,Other Consequence|Covid,"Other Setting|Industrial Area|Forest, Jungle",Meme
id_1460211845898424324_2021-11-15,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1372522288122318852_2021-03-18,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1402253230818611200_2021-06-08,ALL,Protests|Natural Gas,Human Rights|Other Extreme Weather Events|Health,"No Setting|Forest, Jungle",Meme
id_1412554131672207366_2021-07-06,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1433657405758337026_2021-09-03,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1409432534874742788_2021-06-28,ALL,Natural Gas,Covid,no class found,Meme
id_1456648122961117186_2021-11-05,Amphibians,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"Other Nature|Forest, Jungle",Meme
id_1407884412554039296_2021-06-24,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1404500779877208072_2021-06-14,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1417685491999182849_2021-07-21,ALL,Protests|Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1417508618023292932_2021-07-20,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1434565744868560896_2021-09-05,Amphibians|Invertebrates|Farm Animals,Other Climate Action,Covid,"No Setting|Forest, Jungle",Other Type
id_1465972271999238144_2021-12-01,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1410596240656642049_2021-07-01,ALL,Protests|Natural Gas,no class found,no class found,Meme
id_1435491511899131904_2021-09-08,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Other,no class found,Meme
id_1468871219692908546_2021-12-09,ALL,Natural Gas,Other,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1460557740544253953_2021-11-16,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1433483196616744974_2021-09-02,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1487020385686151176_2022-01-28,ALL,Protests|Natural Gas,no class found,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1503301299542052866_2022-03-14,ALL,Natural Gas,Economic Consequences|Rising Temperature,"No Setting|Forest, Jungle",Meme
id_1479200751486447617_2022-01-06,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,Residential Area,Meme
id_1490837611073650695_2022-02-07,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1493637045696094210_2022-02-15,Amphibians,Other Climate Action,Melting Ice|Human Rights|Economic Consequences|Fish|Other Extreme Weather Events|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1517148550991212544_2022-04-21,ALL,Natural Gas,no class found,"No Setting|Forest, Jungle",Illustration
id_1516422373716955138_2022-04-19,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1498860251122405381_2022-03-02,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other,Melting Ice|Economic Consequences|Other Extreme Weather Events|Sea Level Rise|Covid|Floods,"Forest, Jungle",Meme
id_1493472331846455296_2022-02-15,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1498909792328241154_2022-03-02,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1504855913273962502_2022-03-18,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1482355341769670657_2022-01-15,ALL,Other Climate Action,Economic Consequences|Covid|Floods,Rural,Meme
id_1522860210511126528_2022-05-07,Amphibians,Other Climate Action,no class found,"No Setting|Forest, Jungle",Meme
id_1501190883336671243_2022-03-08,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,"Forest, Jungle|Outer Space",Meme
id_1484243265868214281_2022-01-20,ALL,Natural Gas,Covid,"No Setting|Forest, Jungle",Meme
id_1522465357973254146_2022-05-06,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Melting Ice|Rising Temperature|Other Consequence|Other Extreme Weather Events|Covid,ALL,Meme
id_1511720633008365581_2022-04-06,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1502411494285316101_2022-03-11,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1504551595782160384_2022-03-17,ALL,Other Climate Action,no class found,"No Setting|Forest, Jungle",Meme
id_1484615583211601920_2022-01-21,ALL,Natural Gas,Economic Consequences|Covid|Floods,"Other Setting|Ocean|Indoor Space|Residential Area|Arctic, Antarctica|Other Nature|No Setting|Commercial Area|Industrial Area|Forest, Jungle|Agricultural|Coastal|Rural|Outer Space",Meme
id_1493645260219637766_2022-02-15,Amphibians|Invertebrates|Farm Animals,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1522404792622067712_2022-05-06,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1499394094191284224_2022-03-03,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1504557692899459072_2022-03-17,ALL,Protests|Natural Gas,no class found,"No Setting|Forest, Jungle",Meme
id_1496775647053729793_2022-02-24,ALL,Natural Gas,Melting Ice|Other Extreme Weather Events|Covid,"No Setting|Forest, Jungle",Meme
id_1514791203736555521_2022-04-15,ALL,Natural Gas,Other,"Other Nature|Forest, Jungle",Meme
id_1498376710470848513_2022-02-28,ALL,No,no class found,"No Setting|Forest, Jungle",Meme
id_1477824667796738052_2022-01-03,Invertebrates|Birds|Fish|Amphibians|Reptiles,Protests|Natural Gas,no class found,"No Setting|Forest, Jungle",Meme
id_1496624671151828994_2022-02-23,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1482490192220987405_2022-01-15,ALL,Natural Gas,Economic Consequences|Covid|Floods,Other,Meme
id_1516884532636667905_2022-04-20,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Economic Consequences|Health,Residential Area,Meme
id_1484414543434424324_2022-01-21,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1489652503092342792_2022-02-04,Birds,Other Climate Action,Other|Birds,"Forest, Jungle|Outer Space",Meme
id_1510270714368040964_2022-04-02,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1508974451584806913_2022-03-30,ALL,Natural Gas,no class found,no class found,Meme
id_1498435454408003593_2022-02-28,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1523308443926376448_2022-05-08,Invertebrates|Birds|Fish|Amphibians|Reptiles,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
id_1493647703477211143_2022-02-15,ALL,Other Climate Action,Other Consequence|Covid,"Other Nature|Forest, Jungle",Meme
id_1481973371491475463_2022-01-14,ALL,Other Climate Action,Economic Consequences|Covid|Floods,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1521579123877064705_2022-05-03,ALL,Natural Gas,Economic Consequences|Covid|Floods,no class found,Meme
id_1510957509112176643_2022-04-04,ALL,no class found,Melting Ice|Other Extreme Weather Events|Covid,"Other Nature|Forest, Jungle",Meme
id_1487453919844438020_2022-01-29,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1492775884801122309_2022-02-13,ALL,Natural Gas,Economic Consequences|Rising Temperature,"No Setting|Forest, Jungle",Meme
id_1500868854372724740_2022-03-07,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1494269563852177416_2022-02-17,Invertebrates|Birds|Fish|Amphibians|Reptiles,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,no class found,Meme
id_1518973319835389953_2022-04-26,ALL,Other Climate Action,Economic Consequences|Covid|Floods,Residential Area,Meme
id_1520387679438917632_2022-04-30,ALL,Other Climate Action,Economic Consequences|Covid|Floods,no class found,Meme
id_1487530888996929536_2022-01-29,ALL,Other Climate Action,Other,"No Setting|Forest, Jungle",Meme
id_1480642151868416004_2022-01-10,ALL,Other Climate Action,Melting Ice|Other Extreme Weather Events|Covid,"Commercial Area|Forest, Jungle|Indoor Space",Meme
id_1479592601896595456_2022-01-07,ALL,no class found,no class found,no class found,Meme
id_1514925879251828738_2022-04-15,ALL,Natural Gas,Economic Consequences|Covid|Floods,"No Setting|Forest, Jungle",Meme
